eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
2230,112,11,p44f25,Datafile processing p44f25 Block 4 event 11,Drk,Hrd,Lft,Vert,Horz,78,0.27,350,36,31,29,13.4707680973211,42,77,Correct,Incorrect,1.36510280666932,291.852915340854,0.48,0.35,1.36510280666932,0.195277727229817,114.084579969645,0.4375,-151.102251951693,244.614687049042
2231,112,12,p44f25,Datafile processing p44f25 Block 4 event 12,Drk,Esy,Lft,Vert,Vert,66,0.26,344,35,31,29,14.8029228834729,48,65,Correct,Correct,1.00070901712176,294.938504378988,0.36,0.17,1.00070901712176,-0.00490738115695108,126.591616450438,0.861111111111111,-172.136294442513,235.677619928663
2232,112,13,p44f25,Datafile processing p44f25 Block 4 event 13,Drk,Hrd,Lft,Horz,Horz,62,0.25,326,34,29,27,12.9450339049974,46,62,Correct,Correct,1.00110468815158,274.618169777183,0.35,0.16,1.00110468815158,0.000628573788422593,108.784798400435,0.8,-126.120301576451,241.356049594637
2233,112,14,p44f25,Datafile processing p44f25 Block 4 event 14,Drk,Esy,Rgt,Horz,Vert,58,0.24,319,31,27,25,17.5724784024883,40,57,Correct,Correct,1.00229102100799,310.63983076805,0.32,0.17,1.00229102100799,-0.017806753038834,107.19271180088,0.625,179.770620585569,250.466636706359
2234,112,15,p44f25,Datafile processing p44f25 Block 4 event 15,Drk,Esy,Lft,Horz,Horz,60,0.23,333,32,28,27,13.060180413194,46,60,Correct,Correct,1.00428754775404,275.46822198027,0.33,0.14,1.00428754775404,-0.0223926213588287,113.95833230658,0.757575757575758,-121.528328948788,242.172342225908
2235,112,16,p44f25,Datafile processing p44f25 Block 4 event 16,Drk,Hrd,Lft,Horz,Vert,72,0.27,364,39,32,31,10.9111961134062,53,72,Correct,Correct,1.01926510594943,285.916181317961,0.41,0.19,1.01926510594943,0.0347774092397349,108.113451795857,0.829268292682927,-120.576981510251,255.688143203303
2236,112,17,p44f25,Datafile processing p44f25 Block 4 event 17,Drk,Hrd,Lft,Vert,Vert,79,0.37,468,49,42,41,12.7953666060922,61,78,Correct,Correct,1.00825414629743,276.030312927901,0.37,0.17,1.00825414629743,0.00951801461957791,117.662228151733,0.783783783783784,-150.738094798574,227.328236024226
2237,112,18,p44f25,Datafile processing p44f25 Block 4 event 18,Drk,Bas,Lft,Vert,Miss,66,0.29,430,39,35,33,15.8189499270986,51,66,Correct,Correct,1.00819952973432,288.543301905658,0.33,0.15,1.00819952973432,-0.0115472724166139,125.147487079099,0.787878787878788,-165.134378720458,231.786639169082
2238,112,19,p44f25,Datafile processing p44f25 Block 4 event 19,Drk,Esy,Rgt,Vert,Vert,51,0.22,259,30,26,24,16.4823339052221,37,51,Correct,Correct,1.0067769776252,258.730640086695,0.27,0.14,1.0067769776252,-0.0189193170255233,128.372549670932,0.740740740740741,130.759701165643,218.446079903088
2239,112,20,p44f25,Datafile processing p44f25 Block 4 event 20,Drk,Bas,Lft,Horz,Miss,59,0.24,315,33,29,27,14.9241655918281,45,58,Correct,Correct,1.00097820186483,277.963373659858,0.31,0.13,1.00097820186483,0.00170804793943495,119.512513575075,0.774193548387097,-128.697661015702,241.280722660501
2240,113,1,p44f25,Datafile processing p44f25 Block 5 event 1,Bri,Bas,Lft,Vert,Miss,58,0.22,323,31,26,25,13.901311678843,43,58,Correct,Correct,1.00419457396599,272.381330375778,0.33,0.15,1.00419457396599,0.023815149092609,121.130846801595,0.787878787878788,-113.314530363944,245.566156146665
2241,113,2,p44f25,Datafile processing p44f25 Block 5 event 2,Bri,Hrd,Lft,Vert,Horz,54,0.17,311,25,20,19,13.5122933798711,35,54,Correct,Correct,1.00650933791988,280.181892790574,0.35,0.19,1.00650933791988,0.0224669862407404,123.430687030387,0.771428571428571,-143.70651987732,235.300567282788
2242,113,3,p44f25,Datafile processing p44f25 Block 5 event 3,Bri,Esy,Lft,Vert,Horz,58,0.2,310,29,24,23,14.2270525913322,39,58,Correct,Correct,1.00272325906525,290.403306963946,0.35,0.19,1.00272325906525,0.0123241797196149,131.799158674813,0.742857142857143,-161.259305506241,239.112959114467
2243,113,4,p44f25,Datafile processing p44f25 Block 5 event 4,Bri,Hrd,Lft,Horz,Horz,55,0.18,295,28,23,21,13.6886355836663,40,54,Correct,Correct,1.0035589728343,266.57380841201,0.33,0.14,1.0035589728343,0.00910602635303109,114.423952375061,0.757575757575758,-112.490170637653,237.76635423041
2244,113,5,p44f25,Datafile processing p44f25 Block 5 event 5,Bri,Esy,Rgt,Vert,Horz,56,0.2,346,30,25,23,17.0882171315346,40,55,Correct,Correct,1.02342366755461,284.859284866689,0.32,0.15,1.02342366755461,0.0295831629585079,121.908941845605,0.8125,146.340851469383,241.070812833381
2245,113,6,p44f25,Datafile processing p44f25 Block 5 event 6,Bri,Hrd,Rgt,Vert,Vert,58,0.08,291,25,20,18,17.7965199426057,55,64,Correct,Incorrect,1.61375054143346,275.011314445881,0.46,0.09,1.61375054143346,0.239608591687628,131.814453503699,1.02173913043478,153.412679953544,218.368740008801
2246,113,7,p44f25,Datafile processing p44f25 Block 5 event 7,Bri,Esy,Lft,Horz,Horz,57,0.21,349,30,26,24,13.5645769044323,41,56,Correct,Correct,1.00695010926747,276.098036723588,0.32,0.15,1.00695010926747,0.021772026780093,115.984817782328,0.8125,-125.773524065969,241.901563920881
2247,113,8,p44f25,Datafile processing p44f25 Block 5 event 8,Bri,Bas,Lft,Horz,Miss,58,0.2,358,30,25,23,13.6872693321635,44,57,Correct,Correct,1.00582996229377,288.768112340264,0.34,0.13,1.00582996229377,0.0159892527108206,112.390815363253,0.823529411764706,-122.345535166417,258.384321860267
2248,113,9,p44f25,Datafile processing p44f25 Block 5 event 9,Bri,Bas,Rgt,Horz,Miss,55,0.19,314,28,23,21,15.9079281335262,39,55,Correct,Correct,1.00422459483261,301.41355458039,0.34,0.16,1.00422459483261,-0.026226695318534,111.66034245468,0.735294117647059,171.150176886367,246.81374763352
2249,113,10,p44f25,Datafile processing p44f25 Block 5 event 10,Bri,Hrd,Lft,Horz,Vert,63,0.26,389,35,31,29,13.083364434238,48,62,Correct,Correct,1.00708458639078,273.065970898124,0.33,0.14,1.00708458639078,0.00843277486744128,112.61247514702,0.787878787878788,-115.588830977761,243.42039480036
2250,113,11,p44f25,Datafile processing p44f25 Block 5 event 11,Bri,Hrd,Lft,Vert,Vert,57,0.2,323,31,25,24,13.9564367192182,43,58,Correct,Correct,1.01038015839968,272.736904771496,0.34,0.15,1.01038015839968,0.0236404251045763,127.527268723073,0.823529411764706,-140.29712514235,231.632171301764
2251,113,12,p44f25,Datafile processing p44f25 Block 5 event 12,Bri,Esy,Rgt,Vert,Vert,57,0.24,388,32,28,26,14.5819770464715,40,56,Correct,Correct,1.00513538327401,263.321735880502,0.3,0.16,1.00513538327401,-0.024006641451226,125.93506543534,0.8,144.424783042713,217.753286085663
2252,113,13,p44f25,Datafile processing p44f25 Block 5 event 13,Bri,Esy,Rgt,Horz,Vert,49,0.15,291,24,20,17,18.0987165800442,34,48,Correct,Correct,1.00156474638546,293.599453589922,0.31,0.14,1.00156474638546,-0.00863367151865653,118.971273588275,0.774193548387097,164.469146357734,242.192858011263
2253,113,14,p44f25,Datafile processing p44f25 Block 5 event 14,Bri,Bas,Rgt,Vert,Miss,59,0.25,387,34,29,27,14.5080542328456,41,58,Correct,Correct,1.00517279680937,267.951106944176,0.31,0.17,1.00517279680937,-0.0215064540088729,120.829015817248,0.806451612903226,142.805116499101,223.477099580818
2254,113,15,p44f25,Datafile processing p44f25 Block 5 event 15,Bri,Hrd,Rgt,Vert,Horz,51,0.13,299,26,21,19,15.266423487349,35,50,Correct,Correct,1.0064828862939,267.000284277143,0.31,0.15,1.0064828862939,-0.027421231264702,118.721370224184,0.838709677419355,163.835644773731,208.579079895753
2255,113,16,p44f25,Datafile processing p44f25 Block 5 event 16,Bri,Esy,Lft,Horz,Vert,58,0.21,316,31,26,25,13.7426379851027,45,58,Correct,Correct,1.00331771472599,280.960785640228,0.33,0.13,1.00331771472599,-0.0167262408215121,112.272419422383,0.818181818181818,-116.399422389026,253.265793349102
2256,113,17,p44f25,Datafile processing p44f25 Block 5 event 17,Bri,Hrd,Rgt,Horz,Vert,66,0.29,392,38,33,31,16.1120315188108,48,65,Correct,Correct,1.00092393253265,303.112731076948,0.34,0.17,1.00092393253265,-0.00806728968056334,110.827476384566,0.647058823529412,181.621497380258,239.883775370219
2257,113,18,p44f25,Datafile processing p44f25 Block 5 event 18,Bri,Esy,Lft,Vert,Vert,59,0.21,343,30,26,24,14.3655123098763,44,59,Correct,Correct,1.004661704931,295.828986675626,0.35,0.15,1.004661704931,0.00929390604984093,129.652782801166,0.8,-156.683955361912,247.672949101087
2258,113,19,p44f25,Datafile processing p44f25 Block 5 event 19,Bri,Hrd,Rgt,Horz,Horz,57,0.22,349,31,27,24,17.1619940626483,42,56,Correct,Correct,1.00078830012794,312.987433941523,0.32,0.14,1.00078830012794,-0.00250996972925016,115.60533172202,0.78125,180.906182185284,252.436404995415
2259,113,20,p44f25,Datafile processing p44f25 Block 5 event 20,Bri,Esy,Rgt,Horz,Horz,54,0.2,299,27,24,22,18.5926180599832,36,53,Correct,Correct,1.0008939085673,315.606185708905,0.31,0.17,1.0008939085673,-0.0104760569759307,115.968586588839,0.709677419354839,194.683040836589,246.874550102453
2260,114,1,p44f25,Datafile processing p44f25 Block 6 event 1,Drk,Esy,Rgt,Horz,Horz,60,0.23,306,31,27,26,16.873753061435,41,61,Correct,Correct,1.0065197176425,303.812750755408,0.35,0.2,1.0065197176425,0.00343534524064767,117.017797904294,0.657142857142857,183.5407597484,240.589791821588
2261,114,2,p44f25,Datafile processing p44f25 Block 6 event 2,Drk,Esy,Lft,Vert,Horz,65,0.21,304,31,25,23,13.5807357265404,45,65,Correct,Incorrect,1.06893601556906,297.107253738852,0.42,0.2,1.06893601556906,0.0892006752985727,132.271797432634,0.833333333333333,-148.270892296605,254.096582334875
2262,114,3,p44f25,Datafile processing p44f25 Block 6 event 3,Drk,Hrd,Lft,Horz,Horz,64,0.2,312,29,24,22,12.5055174443348,47,63,Correct,Incorrect,1.1963565893444,280.251587850793,0.41,0.16,1.1963565893444,0.174844664233991,124.643791451575,0.609756097560976,-120.341492996505,250.406339020657
2263,114,4,p44f25,Datafile processing p44f25 Block 6 event 4,Drk,Esy,Lft,Horz,Vert,60,0.21,316,31,26,25,13.1254898764763,46,59,Correct,Correct,1.02530725578259,276.826898896121,0.34,0.13,1.02530725578259,-0.0628008651587914,115.181357642013,0.823529411764706,-118.975263925563,246.042540859818
2264,114,5,p44f25,Datafile processing p44f25 Block 6 event 5,Drk,Esy,Rgt,Vert,Horz,58,0.24,342,33,28,27,17.4169460979554,45,59,Correct,Incorrect,1.11648087119767,262.858090551937,0.32,0.14,1.11648087119767,0.131803378074549,122.381510276656,0.9375,134.77412895062,221.102202197887
2265,114,6,p44f25,Datafile processing p44f25 Block 6 event 6,Drk,Esy,Lft,Horz,Horz,60,0.21,312,31,26,24,13.0896171344859,40,59,Correct,Correct,1.00426051421247,276.02602478847,0.35,0.19,1.00426051421247,-0.012281553069997,117.264035421447,0.514285714285714,-105.218139125028,253.900151102547
2266,114,7,p44f25,Datafile processing p44f25 Block 6 event 7,Drk,Hrd,Rgt,Horz,Vert,57,0.22,317,30,26,24,17.30962050139,38,56,Correct,Correct,1.00287879729389,291.534355368234,0.32,0.18,1.00287879729389,-0.0109241692345165,116.627756311707,0.71875,176.663470650008,230.227331140087
2267,114,8,p44f25,Datafile processing p44f25 Block 6 event 8,Drk,Hrd,Rgt,Horz,Horz,59,0.23,337,31,27,25,16.4453743819298,41,58,Correct,Correct,1.00190780009043,304.851901847096,0.33,0.17,1.00190780009043,-0.00784806234143351,107.492901436886,0.666666666666667,173.023366088551,247.692220592487
2268,114,9,p44f25,Datafile processing p44f25 Block 6 event 9,Drk,Bas,Lft,Horz,Miss,59,0.19,272,30,24,23,12.5269454832752,43,58,Correct,Correct,1.01613847450859,274.253225942189,0.35,0.15,1.01613847450859,-0.051227025058446,117.777180814375,0.771428571428571,-121.400789646554,242.482820085945
2269,114,10,p44f25,Datafile processing p44f25 Block 6 event 10,Drk,Bas,Lft,Vert,Miss,63,0.26,377,35,31,30,13.4191674937605,47,63,Correct,Correct,1.0059804045608,271.189254445755,0.33,0.16,1.0059804045608,0.0286128631082098,130.777582234083,0.848484848484849,-150.724918272755,223.232316806035
2270,114,11,p44f25,Datafile processing p44f25 Block 6 event 11,Drk,Bas,Rgt,Horz,Miss,61,0.28,360,36,32,30,16.8845092723602,45,61,Correct,Correct,1.00040841598025,294.967741775555,0.31,0.16,1.00040841598025,0.00607192949233529,115.682606281627,0.645161290322581,177.145555095083,233.848337592952
2271,114,12,p44f25,Datafile processing p44f25 Block 6 event 12,Drk,Hrd,Lft,Vert,Vert,66,0.31,396,40,36,32,16.3296211467446,48,65,Incorrect,Incorrect,1.02524548490685,266.751685245796,0.33,0.17,1.02524548490685,-0.022965990312347,123.03611894966,0.848484848484849,153.767509520689,215.678809816667
2272,114,13,p44f25,Datafile processing p44f25 Block 6 event 13,Drk,Esy,Rgt,Vert,Vert,56,0.26,329,34,30,29,17.1878848345266,42,56,Correct,Correct,1.00262815757658,265.158066730398,0.27,0.14,1.00262815757658,0.00548629828084897,127.279444227445,0.740740740740741,150.944685153929,216.04888704655
2273,114,14,p44f25,Datafile processing p44f25 Block 6 event 14,Drk,Hrd,Lft,Horz,Vert,71,0.29,405,37,33,31,17.0387660683973,57,71,Correct,Incorrect,1.47523589998501,281.712795265594,0.4,0.14,1.47523589998501,0.253921357793677,121.316857290451,0.85,-135.971707504378,242.66317655542
2274,114,15,p44f25,Datafile processing p44f25 Block 6 event 15,Drk,Hrd,Rgt,Vert,Vert,58,0.27,359,35,32,29,17.4216467707248,43,57,Correct,Correct,1.00214524075335,273.290426474557,0.28,0.14,1.00214524075335,-0.00678718437504962,126.37706751847,0.785714285714286,158.98568887479,220.252456452044
2275,114,16,p44f25,Datafile processing p44f25 Block 6 event 16,Drk,Bas,Rgt,Vert,Miss,52,0.23,318,30,27,24,17.8011226821738,37,52,Correct,Correct,1.00504672883334,267.821596767469,0.28,0.15,1.00504672883334,-0.00823348159384619,125.376464115308,0.785714285714286,147.937584552744,218.760638592729
2276,114,17,p44f25,Datafile processing p44f25 Block 6 event 17,Drk,Hrd,Rgt,Vert,Horz,51,0.22,303,30,27,24,21.1504936358372,37,50,Correct,Correct,1.02662295449642,269.61311378677,0.26,0.13,1.02662295449642,-0.0131162114164024,131.412488131116,0.769230769230769,159.922665551832,215.138898944888
2277,114,18,p44f25,Datafile processing p44f25 Block 6 event 18,Drk,Esy,Rgt,Horz,Vert,59,0.3,391,37,34,32,20.6397798606579,45,58,Correct,Correct,1.00160932679503,301.097904943361,0.26,0.13,1.00160932679503,0.00838115062842336,123.430164724747,0.692307692307692,186.405735204941,235.55897813745
2278,114,19,p44f25,Datafile processing p44f25 Block 6 event 19,Drk,Esy,Lft,Vert,Vert,63,0.27,357,36,31,30,14.1302654133195,48,62,Correct,Correct,1.00425598007063,279.02625102708,0.32,0.14,1.00425598007063,0.0178656751398934,129.279561526318,0.59375,-150.413113097138,230.409703470563
2279,114,20,p44f25,Datafile processing p44f25 Block 6 event 20,Drk,Hrd,Lft,Vert,Horz,57,0.23,317,31,27,24,16.5295693826453,40,56,Incorrect,Incorrect,1.00091045365944,302.346742560822,0.32,0.16,1.00091045365944,-0.00820240448345552,116.713841682712,0.75,174.446946121856,244.44224571873
2280,115,1,p45f25,Datafile processing p45f25 Block 1 event 1,Bri,Esy,Lft,Horz,Horz,58,0.23,287,31,27,25,17.2020043941965,39,57,Incorrect,Incorrect,1.00482471374692,295.572239647925,0.32,0.18,1.00482471374692,-0.0272847731298544,109.253043796649,0.71875,157.769217492397,246.032167457582
2281,115,2,p45f25,Datafile processing p45f25 Block 1 event 2,Bri,Esy,Lft,Vert,Vert,64,0.14,223,30,22,20,13.1912853667546,43,64,Correct,Correct,1.02816119494725,307.89126225576,0.44,0.21,1.02816119494725,0.0498918634730729,124.286555473911,0.795454545454545,-166.745080897518,256.403458210227
2282,115,3,p45f25,Datafile processing p45f25 Block 1 event 3,Bri,Bas,Rgt,Horz,Miss,57,0.21,316,30,26,23,16.736529014329,39,56,Correct,Correct,1.00041877754797,307.442194867134,0.33,0.17,1.00041877754797,-0.000954142794552212,109.434234903928,0.757575757575758,156.359508716272,262.445353531391
2283,115,4,p45f25,Datafile processing p45f25 Block 1 event 4,Bri,Hrd,Rgt,Horz,Horz,63,0.24,326,33,28,26,15.9667269949926,50,65,Correct,Correct,1.13740445892025,305.967352619625,0.39,0.15,1.13740445892025,0.15307538645139,126.703643151172,0.769230769230769,159.903027053959,256.464928561722
2284,115,5,p45f25,Datafile processing p45f25 Block 1 event 5,Bri,Esy,Lft,Horz,Vert,59,0.2,284,30,25,23,13.4734156384545,42,59,Correct,Correct,1.00535625347266,281.090985809324,0.36,0.17,1.00535625347266,-0.0165301814757894,111.407103866168,0.777777777777778,-132.257783090352,243.662102232837
2285,115,6,p45f25,Datafile processing p45f25 Block 1 event 6,Bri,Hrd,Lft,Horz,Vert,61,0.12,256,26,22,21,12.1388123559022,41,61,Correct,Incorrect,1.11745478314405,279.851619476912,0.4,0.2,1.11745478314405,0.123581021337824,113.41705655229,0.425,-124.887009853908,246.891621310744
2286,115,7,p45f25,Datafile processing p45f25 Block 1 event 7,Bri,Esy,Rgt,Vert,Vert,55,0.12,269,27,22,20,17.9372330144929,40,54,Correct,Incorrect,1.10675454330913,285.902575776944,0.34,0.14,1.10675454330913,0.12418997154336,117.457755600184,0.852941176470588,142.376688394608,243.656817045942
2287,115,8,p45f25,Datafile processing p45f25 Block 1 event 8,Bri,Esy,Rgt,Horz,Horz,60,0.22,284,31,27,24,14.3570018632663,40,60,Correct,Correct,1.00044608831633,304.085513246083,0.36,0.2,1.00044608831633,-0.00434989690331899,113.616820120407,0.611111111111111,181.157991625178,241.122145685577
2288,115,9,p45f25,Datafile processing p45f25 Block 1 event 9,Bri,Bas,Lft,Horz,Miss,60,0.21,299,32,25,23,12.9259206190998,44,59,Correct,Correct,1.00512861362971,270.599093105974,0.36,0.15,1.00512861362971,-0.0222784915770605,112.696787024462,0.777777777777778,-117.604521878616,240.452790932609
2289,115,10,p45f25,Datafile processing p45f25 Block 1 event 10,Bri,Esy,Lft,Vert,Horz,62,0.19,294,29,24,24,12.1295814607575,42,63,Correct,Correct,1.0093835103666,282.144914605517,0.39,0.21,1.0093835103666,0.029136831408543,123.662011173484,0.743589743589744,-152.57660267751,234.786356943146
2290,115,11,p45f25,Datafile processing p45f25 Block 1 event 11,Bri,Esy,Rgt,Vert,Horz,56,0.08,275,26,23,20,14.0932033286258,34,56,Correct,Correct,1.01442726280312,275.14611877631,0.36,0.22,1.01442726280312,-0.0400095794849398,118.320314641535,0.777777777777778,134.369910569402,235.902858738491
2291,115,12,p45f25,Datafile processing p45f25 Block 1 event 12,Bri,Hrd,Rgt,Vert,Vert,58,0.21,277,30,25,23,14.8866547499645,38,58,Correct,Correct,1.01698423263444,266.682758303171,0.35,0.2,1.01698423263444,-0.0443330475220775,120.92831577137,0.8,150.195561980697,216.763115702576
2292,115,13,p45f25,Datafile processing p45f25 Block 1 event 13,Bri,Hrd,Lft,Horz,Horz,64,0.2,309,31,25,23,12.729175234516,44,63,Correct,Correct,1.02157012566371,291.817545722516,0.4,0.19,1.02157012566371,0.0108857803614147,117.435937891492,0.675,-148.725879870028,246.413817040117
2293,115,14,p45f25,Datafile processing p45f25 Block 1 event 14,Bri,Hrd,Lft,Vert,Horz,68,0.19,334,31,23,22,13.0944985727204,46,67,Correct,Correct,1.04300391085852,320.364816916886,0.45,0.21,1.04300391085852,0.0732495918729039,125.572172566316,0.777777777777778,-169.205226977604,267.547157636551
2294,115,15,p45f25,Datafile processing p45f25 Block 1 event 15,Bri,Bas,Rgt,Vert,Miss,60,0.2,282,29,24,21,13.7491249133794,37,59,Correct,Correct,1.01693038997036,274.374489262266,0.38,0.22,1.01693038997036,-0.0463288130947696,115.095491702528,0.815789473684211,138.025364550413,232.554883610747
2295,115,16,p45f25,Datafile processing p45f25 Block 1 event 16,Bri,Hrd,Rgt,Vert,Horz,62,0.21,284,31,25,23,13.8404113869249,39,61,Correct,Correct,1.01286355347243,274.798101359144,0.38,0.22,1.01286355347243,-0.0425973642601816,116.372768763721,0.789473684210526,143.38300788292,230.963095876316
2296,115,17,p45f25,Datafile processing p45f25 Block 1 event 17,Bri,Hrd,Lft,Vert,Vert,68,0.23,334,34,28,26,12.9373506298586,47,69,Correct,Correct,1.00537610926786,296.712250010982,0.43,0.22,1.00537610926786,-0.0198501902528542,119.385249946188,0.790697674418605,-163.76592621723,243.077188755646
